-5.776798	8.368003	11.864879
-13.302299	13.613729	-32.748571
-17.416239	-24.552690	-3.606023
12.977837	-10.475352	17.487540
1.962012	-11.938329	-16.662706
-19.325020	-15.714304	20.125558
-19.583992	9.192632	-29.180019
-13.600667	32.784287	-13.721076
11.222093	22.885155	12.142161
-14.744587	-41.194452	10.237306
29.106696	-24.827097	8.906975
26.179225	36.586386	-16.778846
18.250880	31.499374	13.874166
